Time,PV,OP
914,0.333923241,0
915,0.41217794,0
916,0.399425407,0
917,0.24515905,0
918,0.245695015,0
919,0.305093666,0
920,0.214044472,0
921,0.252124687,0
922,0.264444252,0
923,0.361642738,0
924,0.317378899,0
925,0.426517387,0
926,0.455161949,0
927,0.378681084,0
928,0.374954124,0
929,0.352052589,0
930,0.175346275,0
931,0.218337913,0
932,0.119848152,0
933,0.083660026,0
934,0.053356071,0
935,0.145194908,0
936,0.229608436,0
937,0.228534599,0
938,0.312038322,0
939,0.320047279,0
940,0.313106438,0
941,0.29868116,0
942,0.293870827,0
943,0.181800743,0
944,0.150581261,0
945,0.086362739,0
946,0.01812162,0
947,-0.049284081,0
948,-0.042751412,0
949,0.087983986,0
950,0.087442299,0
951,0.174270531,0
952,0.143577476,0
953,0.200078865,0
954,0.047399422,0
955,-0.110927681,0
956,0.034934898,0
957,-0.058000664,0
958,-0.025880913,0
959,0.075004478,0
960,0.091226478,0
961,0.015951057,0
962,0.024089714,0
963,-0.031322579,0
964,-0.04220591,0
965,-0.079261879,0
966,-0.10054789,0
967,-0.072172264,0
968,-0.026970009,0
969,-0.14757357,0
970,-0.29434977,0
971,-0.383987526,0
972,-0.333028893,0
973,-0.233186821,0
974,-0.40396891,0
975,-0.332473854,0
976,-0.222187142,0
977,-0.250797371,0
978,-0.159074883,0
979,-0.226587395,0
980,-0.241991142,0
981,-0.507551293,0
982,-0.312574486,0
983,-0.287727455,0
984,-0.406744103,0
985,-0.346307854,0
986,-0.385095696,0
987,-0.291591744,0
988,-0.261262993,0
989,-0.216142754,0
990,-0.189231972,0
991,-0.261814217,0
992,-0.304840187,0
993,-0.265670876,0
994,-0.237588982,0
995,-0.178260902,0
996,-0.181551079,0
997,-0.060178856,0
998,-0.01772509,0
999,0.00183477,0
1000,0.169427772,0
1001,0.129020592,0
1002,0.176423927,0
1003,0.029512306,0
1004,-0.048740486,0
1005,-0.126779656,0
1006,-0.208448509,0
1007,-0.162910561,0
1008,-0.06617556,0
1009,0.107972999,0
1010,0.218875786,0
1011,0.261766334,0
1012,0.282640358,0
1013,0.179651161,0
1014,0.393045326,0
1015,0.5534934,0
1016,0.636098762,0
1017,0.76116552,0
1018,0.794517418,0
1019,0.691669365,0
1020,0.6806735,0
1021,0.533971687,0
1022,0.488525291,0
1023,0.34672155,0
1024,0.006723305,0
1025,-0.115299324,0
1026,-0.229335884,0
1027,-0.004139046,0
1028,0.107972999,0
1029,0.286384483,0
1030,0.328054329,0
1031,0.340322395,0
1032,0.561927696,0
1033,0.56298246,0
1034,0.556129356,0
1035,0.555602928,0
1036,0.495931526,0
1037,0.691669365,0
1038,0.667049309,0
1039,0.71677961,0
1040,0.743423363,0
1041,0.675956627,0
1042,0.388257881,0
1043,0.290128609,0
1044,0.321115395,0
1045,0.38666143,0
1046,0.428640266,0
1047,0.313640495,0
1048,0.349386116,0
1049,0.376552483,0
1050,0.386131187,0
1051,0.397828957,0
1052,0.378148933,0
1053,0.227462669,0
1054,0.261230369,0
1055,0.294404884,0
1056,0.310970207,0
1057,0.410055061,0
1058,0.460992714,0
1059,0.5671977,0
1060,0.538722893,0
1061,0.638198753,0
1062,0.615611931,0
1063,0.556129356,0
1064,0.369632622,0
1065,0.398361107,0
1066,0.332322975,0
1067,0.361642738,0
1068,0.372293373,0
1069,0.42757978,0
1070,0.355249306,0
1071,0.26979818,0
1072,0.296008964,0
1073,0.205987831,0
1074,0.214582344,0
1075,0.305093666,0
1076,0.342456718,0
1077,0.341924568,0
1078,0.275686165,0
1079,0.110673805,0
1080,-0.087989906,0
1081,-0.077079872,0
1082,-0.164007286,0
1083,-0.106556038,0
1084,-0.090719322,0
1085,-0.035129646,0
1086,-0.084171394,0
1087,0.007808586,0
1088,-0.106008629,0
1089,0.201690575,0
1090,0.292266746,0
1091,0.290662666,0
1092,0.32218351,0
1093,0.35258474,0
1094,0.278894325,0
1095,0.338191887,0
1096,0.224243065,0
1097,0.305627724,0
1098,0.269264122,0
1099,0.321649452,0
1100,0.244621178,0
1101,0.196317573,0
1102,0.256946464,0
1103,0.31043615,0
1104,0.267656227,0
1105,0.19201841,0
1106,0.167274376,0
1107,0.136030098,0
1108,0.186643501,0
1109,0.121467491,0
1110,0.12686338,0
1111,0.096631905,0
1112,0.156507393,0
1113,0.122007271,0
1114,0.050647636,0
1115,0.157583137,0
1116,0.039811989,0
1117,0.092847725,0
1118,0.124704262,0
1119,0.130098244,0
1120,0.194167992,0
1121,0.205451866,0
1122,0.233362099,0
1123,0.160276314,0
1124,0.182878395,0
1125,0.243013283,0
1126,0.234971901,0
1127,0.150581261,0
1128,0.141960045,0
1129,0.132795235,0
1130,0.251588722,0
1131,0.189329048,0
1132,0.244085213,0
1133,0.260160347,0
1134,0.230678459,0
1135,0.159200569,0
1136,0.249980827,0
1137,0.195779701,0
1138,0.02354612,0
1139,0.348853966,0
1140,0.512319466,0
1141,0.540834328,0
1142,0.559820076,0
1143,0.530277153,0
1144,0.582998176,0
1145,0.650794884,0
1146,0.622444054,0
1147,0.547164818,0
1148,0.445617577,0
1149,0.439782997,0
1150,0.347789665,0
1151,0.39570417,0
1152,0.52130117,0
1153,0.520244499,0
1154,0.537668129,0
1155,0.552438637,0
1156,0.616136452,0
1157,0.580892464,0
1158,0.569305321,0
1159,0.518131157,0
1160,0.561927696,0
1161,0.463109871,0
1162,0.323785683,0
1163,0.237651726,0
1164,0.318979164,0
1165,0.292266746,0
1166,0.282104393,0
1167,0.27247419,0
1168,0.118768593,0
1169,0.105274101,0
1170,0.166198631,0
1171,0.130638023,0
1172,0.176423927,0
1173,0.000205894,0
1174,0.087442299,0
1175,0.056064506,0
1176,-0.016094307,0
1177,-0.060178856,0
1178,-0.035129646,0
1179,-0.018812279,0
1180,0.045772453,0
1181,-0.031866173,0
1182,0.008893867,0
1183,0.052272697,0
1184,-0.054731468,0
1185,-0.060724358,0
1186,-0.04220591,0
1187,0.050647636,0
1188,0.009437462,0
1189,-0.054187874,0
1190,0.028968712,0
1191,0.109052559,0
1192,0.153814217,0
1193,0.093389412,0
1194,0.109592338,0
1195,0.117151161,0
1196,0.051191231,0
1197,0.099330803,0
1198,0.144655128,0
1199,0.091766258,0
1200,0.066890617,0
1201,0.14573278,0
1202,0.180189033,0
1203,0.141422172,0
1204,0.001293083,0
1205,0.164045235,0
1206,0.226388832,0
1207,0.195779701,0
1208,0.141960045,0
1209,0.141960045,0
1210,0.181264778,0
1211,0.203304191,0
1212,0.24194326,0
1213,0.171579262,0
1214,0.190404793,0
1215,0.148965736,0
1216,0.214582344,0
1217,0.212970634,0
1218,0.146810432,0
1219,0.212970634,0
1220,0.207063576,0
1221,0.021919151,0
1222,-0.053096871,0
1223,-0.078716377,0
1224,0.023004433,0
1225,0.257480522,0
1226,0.068513771,0
1227,0.221559425,0
1228,0.133872887,0
1229,0.287454506,0
1230,0.404741188,0
1231,0.398361107,0
1232,0.537668129,0
1233,0.430232902,0
1234,0.410055061,0
1235,0.242477318,0
1236,0.204378029,0
1237,-0.029691795,0
1238,-0.032409767,0
1239,-0.077079872,0
1240,-0.05527697,0
1241,-0.02425013,0
1242,-0.157430748,0
1243,-0.329710106,0
1244,-0.207349876,0
1245,-0.112566094,0
1246,-0.060178856,0
1247,-0.167842964,0
1248,0.007808586,0
1249,0.110134025,0
1250,0.416961571,0
1251,0.347789665,0
1252,0.478469749,0
1253,0.58194532,0
1254,0.568250557,0
1255,0.677003761,0
1256,0.526054283,0
1257,0.574573418,0
1258,0.362176796,0
1259,0.398361107,0
1260,0.161352058,0
1261,-0.091812233,0
1262,-0.486341576,0
1263,-0.691692452,0
1264,-0.71879969,0
1265,-0.713148216,0
1266,-0.831630806,0
1267,-0.816846947,0
1268,-0.767471413,0
1269,-0.73915873,0
1270,-0.633661369,0
1271,-0.445663551,0
1272,-0.321415047,0
1273,-0.129514793,0
1274,0.148965736,0
1275,0.27407827,0
1276,0.389322182,0
1277,0.597734352,0
1278,0.630847832,0
1279,0.756992241,0
1280,0.708412071,0
1281,0.708412071,0
1282,0.372293373,0
1283,0.207599541,0
1284,-0.180454353,0
1285,-0.352398018,0
1286,-0.489688973,0
1287,-0.492477516,0
